"統計期","捷運站別","進站人次","出站人次","進站人次增減率[%]","出站人次增減率[%]"
"108年","大橋頭",5136693,4310013,4.40,5.39
"108年","民權西路O",3636745,2976175,4.40,6.92
"108年","中山國小",6218328,6219435,2.80,2.52
"108年","行天宮",10070060,10372629,4.46,3.80
"108年","松江南京O",10584883,11678951,3.98,3.79
"108年","忠孝新生O",2503141,2505663,11.60,8.44
"108年","東門",9456006,9646413,5.27,5.00
"108年","蘆洲",5167189,4731585,7.05,6.78
"108年","三民高中",4329197,4401348,0.15,0.70
"108年","徐匯中學",4379442,4574981,3.68,3.95
"108年","三和國中",4518600,4315094,3.32,3.67
"108年","三重國小",4280696,4329358,1.44,1.89
"108年","迴龍",3706781,3480557,4.21,4.22
"108年","丹鳳",3496991,3195226,5.31,5.01
"108年","大坪林Y",0,0,0,0
"108年","十四張",0,0,0,0
"108年","秀朗橋",0,0,0,0
"108年","景平",0,0,0,0
"108年","景安Y",0,0,0,0
"108年","中和",0,0,0,0
"108年","橋和",0,0,0,0
"108年","中原",0,0,0,0
"108年","板新",0,0,0,0
"108年","板橋Y",0,0,0,0
"108年","新埔民生",0,0,0,0
"108年","頭前庄Y",0,0,0,0
"108年","幸福",0,0,0,0
"108年","新北產業園區",0,0,0,0
"108年","一日票",0,0,0,0
"108年","團體票",372598,372598,-10.84,-10.84
"108年","其他",256085,256085,3.34,3.34
"109年","松山機場",1444650,1446728,-32.31,-29.22
"109年","中山國中",4552385,4507673,-11.79,-11.31
"109年","南京復興BR",4353811,4483184,-11.70,-11.84
"109年","忠孝復興BR",1814975,2017548,-11.28,-16.37
"109年","大安BR",4905532,4837150,-10.91,-11.25
"109年","科技大樓",4650540,4489799,-10.85,-11.06
"109年","六張犁",3717432,3645172,-9.24,-9.10
"109年","麟光",1436030,1334390,-11.61,-12.11
"109年","辛亥",1080615,999717,-5.03,-5.97
"109年","萬芳醫院",4107761,4339858,-13.10,-12.43
"109年","萬芳社區",844582,678725,-8.25,-8.87
"109年","木柵",1382049,1431669,-8.19,-8.30
"109年","動物園",2020459,2034118,-32.11,-33.20
"109年","大直",2954664,2977682,-11.61,-11.58
"109年","劍南路",3654918,3692927,-16.37,-16.79
"109年","西湖",5042238,5173538,-5.53,-5.90
"109年","港墘",5046841,4936602,-5.80,-6.63
"109年","文德",1818358,1752786,-7.52,-8.28
"109年","內湖",3109587,3068002,-6.77,-6.41
"109年","大湖公園",1174031,1140545,-7.91,-7.93
"109年","葫洲",2668878,2688074,-8.86,-7.34
"109年","東湖",2681246,2727381,-9.23,-9.92
"109年","南港軟體園區",1741359,1651061,-3.71,-4.42
"109年","南港展覽館BR",5159214,3704729,-12.76,-16.51
"109年","小碧潭",1287587,1334062,9.53,9.01
"109年","新店",4450235,3903634,-9.64,-9.94
"109年","新店區公所",3750928,4044182,-6.90,-6.57
"109年","七張",5546776,5443720,-9.29,-9.01
"109年","大坪林",6804954,6312409,-10.14,-14.53
"109年","景美",5572474,5613902,-9.58,-9.76
"109年","萬隆",3425113,3305392,-7.12,-6.66
"109年","公館",9284175,9048923,-15.30,-15.30
"109年","台電大樓",5820355,5761913,-13.10,-13.30
"109年","古亭",10734556,10671442,-9.33,-9.48
"109年","中正紀念堂",8270253,8119497,-23.50,-23.90
"109年","小南門",3071479,3112171,-10.02,-10.53
"109年","頂溪",11730632,12071018,-10.10,-10.46
"109年","永安市場",8538616,8674822,-10.95,-11.05
"109年","景安",8686514,7243560,-5.18,-18.98
"109年","南勢角",6984961,6701026,-12.04,-13.58
"109年","台大醫院",6979206,7240807,-14.61,-14.98
"109年","台北車站BL",20404473,17604473,-22.66,-22.90
"109年","台北車站R",25952442,28171454,-19.44,-19.93
"109年","中山R",11355230,11916840,-9.57,-11.19
"109年","雙連",6577714,7033274,-18.54,-18.18
"109年","民權西路R",4461983,4688810,-11.60,-13.15
"109年","圓山",8920139,9105251,-15.03,-13.98
"109年","劍潭",9344652,9112484,-25.42,-24.77
"109年","士林",9059939,8984885,-15.74,-17.05
"109年","芝山",7638477,7656015,-10.44,-10.90
"109年","明德",4089264,3961681,-8.57,-8.41
"109年","石牌",9565233,9870531,-11.85,-12.19
"109年","唭哩岸",2419933,2256581,-9.53,-9.54
"109年","奇岩",2850945,2454989,-14.13,-14.07
"109年","北投",5894840,6269928,-9.34,-9.74
"109年","新北投",1862818,1748407,-23.20,-24.06
"109年","復興崗",1210352,1203495,-7.89,-7.88
"109年","忠義",1006512,1036553,-9.42,-8.82
"109年","關渡",4087406,4155464,-5.47,-5.76
"109年","竹圍",3010247,3155099,-10.48,-9.95
"109年","紅樹林",3504298,3873166,-5.43,-4.88
"109年","淡水",11728237,10821721,-18.96,-20.26
"109年","頂埔",3065245,2891831,-0.90,-1.52
"109年","永寧",4252275,4398738,-12.50,-12.22
"109年","土城",2534777,2507423,-5.29,-4.72
"109年","海山",7179848,7251671,-6.72,-6.76
"109年","亞東醫院",7983421,7269267,-9.24,-9.62
"109年","府中",10489117,9358578,-9.57,-10.92
"109年","板橋",13122662,14312807,-14.96,-14.02
"109年","新埔",13089423,12701449,-12.40,-11.67
"109年","江子翠",8356519,8587223,-8.13,-8.12
"109年","龍山寺",9406762,9064772,-19.62,-19.37
"109年","西門",20703032,20749287,-26.12,-26.67
"109年","善導寺",6677236,6918001,-14.42,-14.52
"109年","忠孝新生BL",8092812,8236683,-18.87,-15.92
"109年","忠孝復興BL",13018217,12754760,-16.06,-16.13
"109年","忠孝敦化",11069169,11731341,-13.31,-11.85
"109年","國父紀念館",6509928,7118297,-19.22,-18.21
"109年","市政府",20637806,21215399,-9.95,-9.71
"109年","永春",6553943,6601299,-7.48,-7.00
"109年","後山埤",5421268,5384869,-9.87,-10.11
"109年","昆陽",4565675,4737701,-4.56,-5.18
"109年","南港",6353256,6511015,-5.62,-5.19
"109年","南港展覽館BL",4693197,5528431,-8.75,-6.71
"109年","象山",4596373,4217089,-7.62,-7.47
"109年","台北101/世貿",9178284,9343071,-28.15,-28.48
"109年","信義安和",5830752,6138486,-8.30,-8.62
"109年","大安R",2976941,3084030,-11.21,-10.49
"109年","大安森林公園",2960890,2811943,-11.24,-13.08
"109年","北門",3925469,3999308,-20.06,-17.72
"109年","中山G",2463610,2290196,-21.24,-16.94
"109年","松江南京G",1943496,1354810,-10.63,-13.95
"109年","南京復興G",7802588,8417488,-7.75,-7.40
"109年","台北小巨蛋",7127585,7459336,-12.35,-12.12
"109年","南京三民",7222200,7489231,-11.96,-12.64
"109年","松山",7538805,7324224,-16.80,-15.51
"109年","輔大",3777669,4011699,-4.37,-4.70
"109年","新莊",3490920,3664093,-8.46,-10.10
"109年","頭前庄",1313333,1415892,-31.54,-19.88
"109年","先嗇宮",1535049,1502460,-3.71,-3.69
"109年","三重",2228819,2248039,-12.02,-11.68
"109年","菜寮",3301574,3286334,-7.52,-6.90
"109年","台北橋",3229991,3305316,-8.77,-8.83
"109年","大橋頭",4592723,3908318,-10.59,-9.32
"109年","民權西路O",3139199,2667737,-13.68,-10.36
"109年","中山國小",5457034,5452116,-12.24,-12.34
"109年","行天宮",8924597,9165335,-11.37,-11.64
"109年","松江南京O",9170513,10200642,-13.36,-12.66
"109年","忠孝新生O",2373702,2115438,-5.17,-15.57
"109年","東門",7712651,7926107,-18.44,-17.83
"109年","蘆洲",4823783,4434229,-6.65,-6.28
"109年","三民高中",3937767,4008334,-9.04,-8.93
"109年","徐匯中學",4010336,4196567,-8.43,-8.27
"109年","三和國中",4147057,3967072,-8.22,-8.07
"109年","三重國小",3900786,3939086,-8.87,-9.01
"109年","迴龍",3578968,3345982,-3.45,-3.87
"109年","丹鳳",3361136,3063183,-3.88,-4.13
"109年","大坪林Y",972959,1238432,0,0
"109年","十四張",315230,291622,0,0
"109年","秀朗橋",745262,781965,0,0
"109年","景平",999849,1108423,0,0
"109年","景安Y",0,1220180,0,0
"109年","中和",1422423,1456926,0,0
"109年","橋和",539816,547052,0,0
"109年","中原",757929,750956,0,0
"109年","板新",765622,771492,0,0
"109年","板橋Y",2617433,2581769,0,0
"109年","新埔民生",678706,741048,0,0
"109年","頭前庄Y",713477,483591,0,0
"109年","幸福",1013763,1119308,0,0
"109年","新北產業園區",1176485,1195809,0,0
"109年","一日票",0,0,0,0
"109年","團體票",185032,185032,-50.34,-50.34
"109年","其他",150500,150500,-41.23,-41.23
"110年","松山機場",968525,969724,-32.96,-32.97
"110年","中山國中",3440683,3416599,-24.42,-24.20
"110年","南京復興BR",3212212,3262260,-26.22,-27.23
"110年","忠孝復興BR",1464580,1600872,-19.31,-20.65
"110年","大安BR",3651942,3622804,-25.55,-25.10
"110年","科技大樓",3507780,3410245,-24.57,-24.04
"110年","六張犁",2852930,2811360,-23.26,-22.87
"110年","麟光",1154376,1077034,-19.61,-19.29
"110年","辛亥",877325,823467,-18.81,-17.63
"110年","萬芳醫院",3127859,3332819,-23.85,-23.20
"110年","萬芳社區",669144,539303,-20.77,-20.54
"110年","木柵",1100259,1139613,-20.39,-20.40
"110年","動物園",1467552,1474018,-27.37,-27.54
"110年","大直",2231807,2252599,-24.46,-24.35
"110年","劍南路",2868158,2875864,-21.53,-22.13
"110年","西湖",3809883,3892978,-24.44,-24.75
"110年","港墘",4019459,3914547,-20.36,-20.70
"110年","文德",1422016,1371002,-21.80,-21.78
"110年","內湖",2480277,2457170,-20.24,-19.91
"110年","大湖公園",946195,919759,-19.41,-19.36
"110年","葫洲",2051172,2072449,-23.14,-22.90
"110年","東湖",2122356,2174566,-20.84,-20.27
"110年","南港軟體園區",1435344,1359449,-17.57,-17.66
"110年","南港展覽館BR",3875900,2761933,-24.87,-25.45
"110年","小碧潭",933010,958267,-27.54,-28.17
"110年","新店",3568681,3158726,-19.81,-19.08
"110年","新店區公所",3138978,3310103,-16.31,-18.15
"110年","七張",4143457,4143919,-25.30,-23.88
"110年","大坪林",5119760,4841564,-24.76,-23.30
"110年","景美",4312085,4338794,-22.62,-22.71
"110年","萬隆",2695037,2600811,-21.32,-21.32
"110年","公館",6836249,6658264,-26.37,-26.42
"110年","台電大樓",4304120,4274507,-26.05,-25.81
"110年","古亭",8039130,7986409,-25.11,-25.16
"110年","中正紀念堂",6095379,5982674,-26.30,-26.32
"110年","小南門",2254407,2255218,-26.60,-27.54
"110年","頂溪",8913560,9192134,-24.01,-23.85
"110年","永安市場",6474341,6600521,-24.18,-23.91
"110年","景安",6660679,5567431,-23.32,-23.14
"110年","南勢角",5409871,5213314,-22.55,-22.20
"110年","台大醫院",5254776,5405605,-24.71,-25.35
"110年","台北車站BL",13754299,11760545,-32.59,-33.20
"110年","台北車站R",18802025,20276499,-27.55,-28.02
"110年","中山R",8890255,9253218,-21.71,-22.35
"110年","雙連",4892790,5275977,-25.62,-24.99
"110年","民權西路R",3479061,3645061,-22.03,-22.26
"110年","圓山",6999937,7190405,-21.53,-21.03
"110年","劍潭",6664010,6581676,-28.69,-27.77
"110年","士林",7102936,6963158,-21.60,-22.50
"110年","芝山",6041174,6045664,-20.91,-21.03
"110年","明德",3228584,3131199,-21.05,-20.96
"110年","石牌",7525962,7726609,-21.32,-21.72
"110年","唭哩岸",1967982,1849855,-18.68,-18.02
"110年","奇岩",2310660,2034099,-18.95,-17.14
"110年","北投",4701216,4958303,-20.25,-20.92
"110年","新北投",1419666,1349772,-23.79,-22.80
"110年","復興崗",1012565,1004936,-16.34,-16.50
"110年","忠義",817388,838224,-18.79,-19.13
"110年","關渡",3289628,3356029,-19.52,-19.24
"110年","竹圍",2453020,2544589,-18.51,-19.35
"110年","紅樹林",3064125,3383462,-12.56,-12.64
"110年","淡水",9214096,8445464,-21.44,-21.96
"110年","頂埔",2387986,2263236,-22.09,-21.74
"110年","永寧",3243447,3354940,-23.72,-23.73
"110年","土城",2053710,2023349,-18.98,-19.31
"110年","海山",5674237,5755444,-20.97,-20.63
"110年","亞東醫院",6307898,5761363,-20.99,-20.74
"110年","府中",7737333,6915049,-26.23,-26.11
"110年","板橋",9491400,10383234,-27.67,-27.45
"110年","新埔",9939559,9715642,-24.06,-23.51
"110年","江子翠",6548582,6726253,-21.64,-21.67
"110年","龍山寺",6695303,6418790,-28.82,-29.19
"110年","西門",15262101,15349849,-26.28,-26.02
"110年","善導寺",5035773,5193953,-24.58,-24.92
"110年","忠孝新生BL",6461945,6342025,-20.15,-23.00
"110年","忠孝復興BL",9657900,9479966,-25.81,-25.68
"110年","忠孝敦化",8134868,8495461,-26.51,-27.58
"110年","國父紀念館",4782110,5184735,-26.54,-27.16
"110年","市政府",15443654,15912535,-25.17,-25.00
"110年","永春",5083974,5130418,-22.43,-22.28
"110年","後山埤",4182649,4158922,-22.85,-22.77
"110年","昆陽",3535492,3655722,-22.56,-22.84
"110年","南港",5013526,5151331,-21.09,-20.88
"110年","南港展覽館BL",3615156,4293050,-22.97,-22.35
"110年","象山",3520887,3230204,-23.40,-23.40
"110年","台北101/世貿",6678181,6807966,-27.24,-27.13
"110年","信義安和",4584086,4817086,-21.38,-21.53
"110年","大安R",2295909,2352859,-22.88,-23.71
"110年","大安森林公園",2382329,2276134,-19.54,-19.05
"110年","北門",2932638,2953042,-25.29,-26.16
"110年","中山G",2021871,1878025,-17.93,-18.00
"110年","松江南京G",1536294,1038118,-20.95,-23.38
"110年","南京復興G",6063606,6568274,-22.29,-21.97
"110年","台北小巨蛋",5210269,5431043,-26.90,-27.19
"110年","南京三民",5582411,5773122,-22.70,-22.91
"110年","松山",5734265,5613599,-23.94,-23.36
"110年","輔大",2920148,3101872,-22.70,-22.68
"110年","新莊",2772209,2890685,-20.59,-21.11
"110年","頭前庄",935302,1140543,-28.78,-19.45
"110年","先嗇宮",1263475,1238179,-17.69,-17.59
"110年","三重",1766897,1788857,-20.72,-20.43
"110年","菜寮",2635046,2631985,-20.19,-19.91
"110年","台北橋",2566197,2628801,-20.55,-20.47
"110年","大橋頭",3542000,3074086,-22.88,-21.35
"110年","民權西路O",2316367,1976343,-26.21,-25.92
"110年","中山國小",4238706,4216763,-22.33,-22.66
"110年","行天宮",6824542,6970766,-23.53,-23.94
"110年","松江南京O",7044257,7833355,-23.19,-23.21
"110年","忠孝新生O",1511818,1536172,-36.31,-27.38
"110年","東門",5679245,5816504,-26.36,-26.62
"110年","蘆洲",3734786,3448897,-22.58,-22.22
"110年","三民高中",3096982,3166973,-21.35,-20.99
"110年","徐匯中學",3142951,3282973,-21.63,-21.77
"110年","三和國中",3251927,3137232,-21.58,-20.92
"110年","三重國小",3063387,3118292,-21.47,-20.84
"110年","迴龍",2897955,2713437,-19.03,-18.90
"110年","丹鳳",2678035,2464995,-20.32,-19.53
"110年","大坪林Y",882527,989256,-9.29,-20.12
"110年","十四張",369641,329188,17.26,12.88
"110年","秀朗橋",645986,677317,-13.32,-13.38
"110年","景平",918793,1016656,-8.11,-8.28
"110年","景安Y",0,980807,0,-19.62
"110年","中和",1264245,1293357,-11.12,-11.23
"110年","橋和",567249,565694,5.08,3.41
"110年","中原",801072,798878,5.69,6.38
"110年","板新",715180,721138,-6.59,-6.53
"110年","板橋Y",2220932,2174078,-15.15,-15.79
"110年","新埔民生",571869,626021,-15.74,-15.52
"110年","頭前庄Y",655671,387213,-8.10,-19.93
"110年","幸福",946553,1019701,-6.63,-8.90
"110年","新北產業園區",1096287,1115027,-6.82,-6.76
"110年","一日票",0,0,0,0
"110年","團體票",100013,100013,-45.95,-45.95
"110年","其他",108103,108103,-28.17,-28.17
"111年","松山機場",1127708,1123540,16.44,15.86
"111年","中山國中",3697521,3705776,7.46,8.46
"111年","南京復興BR",3545758,3546051,10.38,8.70
"111年","忠孝復興BR",1496929,1719259,2.21,7.40
"111年","大安BR",3924431,3913974,7.46,8.04
"111年","科技大樓",3869825,3740572,10.32,9.69
"111年","六張犁",3029915,3002852,6.20,6.81
"111年","麟光",1258569,1187235,9.03,10.23
"111年","辛亥",977553,928206,11.42,12.72
"111年","萬芳醫院",3335484,3552906,6.64,6.60
"111年","萬芳社區",717933,574687,7.29,6.56
"111年","木柵",1151797,1191342,4.68,4.54
"111年","動物園",1572149,1590534,7.13,7.90
"111年","大直",2424545,2456130,8.64,9.04
"111年","劍南路",3344629,3338799,16.61,16.10
"111年","西湖",4033685,4078532,5.87,4.77
"111年","港墘",4455382,4331964,10.85,10.66
"111年","文德",1563918,1514630,9.98,10.48
"111年","內湖",2726520,2704674,9.93,10.07
"111年","大湖公園",1000140,971024,5.70,5.57
"111年","葫洲",2263368,2278053,10.35,9.92
"111年","東湖",2315366,2379793,9.09,9.44
"111年","南港軟體園區",1661386,1563961,15.75,15.04
"111年","南港展覽館BR",4297233,3137950,10.87,13.61
"111年","小碧潭",1028223,1063818,10.20,11.01
"111年","新店",3822554,3400650,7.11,7.66
"111年","新店區公所",3525287,3688709,12.31,11.44
"111年","七張",4374013,4399775,5.56,6.17
"111年","大坪林",5624797,5327247,9.86,10.03
"111年","景美",4646127,4673826,7.75,7.72
"111年","萬隆",2944496,2853866,9.26,9.73
"111年","公館",7731507,7489720,13.10,12.49
"111年","台電大樓",4611511,4583574,7.14,7.23
"111年","古亭",8747961,8724921,8.82,9.25
"111年","中正紀念堂",6772994,6644435,11.12,11.06
"111年","小南門",2474375,2473382,9.76,9.67
"111年","頂溪",9669748,9970820,8.48,8.47
"111年","永安市場",7020252,7221685,8.43,9.41
"111年","景安",7207300,5980318,8.21,7.42
"111年","南勢角",5816604,5637563,7.52,8.14
"111年","台大醫院",5650418,5830768,7.53,7.87
"111年","台北車站BL",15546748,13241159,13.03,12.59
"111年","台北車站R",21753648,23305791,15.70,14.94
"111年","中山R",10471235,10858525,17.78,17.35
"111年","雙連",5471135,5793308,11.82,9.81
"111年","民權西路R",3658721,3906595,5.16,7.18
"111年","圓山",7573147,7817385,8.19,8.72
"111年","劍潭",7360545,7291553,10.45,10.79
"111年","士林",7738951,7602002,8.95,9.17
"111年","芝山",6519660,6559000,7.92,8.49
"111年","明德",3506827,3425982,8.62,9.41
"111年","石牌",8117709,8300860,7.86,7.43
"111年","唭哩岸",2143065,2010734,8.90,8.70
"111年","奇岩",2513983,2213922,8.80,8.84
"111年","北投",5073439,5378345,7.92,8.47
"111年","新北投",1524505,1436713,7.38,6.44
"111年","復興崗",1068946,1066761,5.57,6.15
"111年","忠義",864645,867105,5.78,3.45
"111年","關渡",3526261,3627539,7.19,8.09
"111年","竹圍",2661753,2772366,8.51,8.95
"111年","紅樹林",3385936,3723813,10.50,10.06
"111年","淡水",9984957,9147527,8.37,8.31
"111年","頂埔",2584354,2468857,8.22,9.09
"111年","永寧",3560649,3620391,9.78,7.91
"111年","土城",2278541,2239703,10.95,10.69
"111年","海山",6209197,6311167,9.43,9.66
"111年","亞東醫院",6866701,6254212,8.86,8.55
"111年","府中",8341155,7449769,7.80,7.73
"111年","板橋",10699608,11722007,12.73,12.89
"111年","新埔",10785272,10520982,8.51,8.29
"111年","江子翠",7348284,7543483,12.21,12.15
"111年","龍山寺",7442503,7167070,11.16,11.66
"111年","西門",16949071,17092800,11.05,11.35
"111年","善導寺",5766946,5935713,14.52,14.28
"111年","忠孝新生BL",7538706,7407536,16.66,16.80
"111年","忠孝復興BL",10571528,10268905,9.46,8.32
"111年","忠孝敦化",9165462,9480615,12.67,11.60
"111年","國父紀念館",5491087,5804320,14.83,11.95
"111年","市政府",17285740,17756121,11.93,11.59
"111年","永春",5595352,5650271,10.06,10.13
"111年","後山埤",4513516,4513837,7.91,8.53
"111年","昆陽",3875911,3956506,9.63,8.23
"111年","南港",5682788,5894729,13.35,14.43
"111年","南港展覽館BL",3934486,4613875,8.83,7.47
"111年","象山",3695387,3460310,4.96,7.12
"111年","台北101/世貿",7897394,8037850,18.26,18.07
"111年","信義安和",5052374,5309755,10.22,10.23
"111年","大安R",2539312,2584188,10.60,9.83
"111年","大安森林公園",2647662,2517193,11.14,10.59
"111年","北門",3335046,3350519,13.72,13.46
"111年","中山G",2394627,2298139,18.44,22.37
"111年","松江南京G",1706558,1127756,11.08,8.63
"111年","南京復興G",6925482,7482646,14.21,13.92
"111年","台北小巨蛋",5914039,6174553,13.51,13.69
"111年","南京三民",6236067,6457326,11.71,11.85
"111年","松山",6289120,6160434,9.68,9.74
"111年","輔大",3062602,3274132,4.88,5.55
"111年","新莊",3023117,3127152,9.05,8.18
"111年","頭前庄",1012695,1272832,8.27,11.60
"111年","先嗇宮",1331585,1293874,5.39,4.50
"111年","三重",2087118,2099665,18.12,17.37
"111年","菜寮",2892634,2876268,9.78,9.28
"111年","台北橋",2851167,2931911,11.10,11.53
"111年","大橋頭",3808318,3367893,7.52,9.56
"111年","民權西路O",2600755,2223741,12.28,12.52
"111年","中山國小",4646594,4653008,9.62,10.35
"111年","行天宮",7334863,7497573,7.48,7.56
"111年","松江南京O",7724941,8633334,9.66,10.21
"111年","忠孝新生O",1790384,1824852,18.43,18.79
"111年","東門",6310281,6443076,11.11,10.77
"111年","蘆洲",4093741,3763431,9.61,9.12
"111年","三民高中",3394146,3467825,9.60,9.50
"111年","徐匯中學",3445098,3608552,9.61,9.92
"111年","三和國中",3514501,3394198,8.07,8.19
"111年","三重國小",3328753,3385830,8.66,8.58
"111年","迴龍",3129186,2947426,7.98,8.62
"111年","丹鳳",2806513,2543097,4.80,3.17
"111年","大坪林Y",1016474,1122072,15.18,13.43
"111年","十四張",455146,409245,23.13,24.32
"111年","秀朗橋",745241,771471,15.36,13.90
"111年","景平",1096038,1196667,19.29,17.71
"111年","景安Y",0,1086273,0,10.75
"111年","中和",1444707,1464467,14.27,13.23
"111年","橋和",697502,692319,22.96,22.38
"111年","中原",959343,959035,19.76,20.05
"111年","板新",848651,856439,18.66,18.76
"111年","板橋Y",2646772,2585682,19.17,18.93
"111年","新埔民生",643815,707067,12.58,12.95
"111年","頭前庄Y",733871,436942,11.93,12.84
"111年","幸福",1093752,1192338,15.55,16.93
"111年","新北產業園區",1401606,1429831,27.85,28.23
"111年","一日票",0,0,0,0
"111年","團體票",115602,115602,15.59,15.59
"111年","其他",124688,124688,15.34,15.34
"112年","松山機場",1657093,1624842,46.94,44.62
"112年","中山國中",4345959,4383145,17.54,18.28
"112年","南京復興BR",4363759,4454876,23.07,25.63
"112年","忠孝復興BR",1725548,2152219,15.27,25.18
"112年","大安BR",4771458,4751137,21.58,21.39
"112年","科技大樓",4611864,4427157,19.18,18.36
"112年","六張犁",3508617,3479896,15.80,15.89
"112年","麟光",1454218,1380525,15.55,16.28
"112年","辛亥",1130678,1073225,15.66,15.62
"112年","萬芳醫院",3772702,4021859,13.11,13.20
"112年","萬芳社區",851312,666243,18.58,15.93
"112年","木柵",1352183,1409208,17.40,18.29
"112年","動物園",2371951,2425238,50.87,52.48
"112年","大直",2856752,2868899,17.83,16.81
"112年","劍南路",4182000,4151411,25.04,24.34
"112年","西湖",4617996,4645347,14.49,13.90
"112年","港墘",5320752,5153804,19.42,18.97
"112年","文德",1881721,1814110,20.32,19.77
"112年","內湖",3278514,3251752,20.25,20.23
"112年","大湖公園",1235272,1200359,23.51,23.62
"112年","葫洲",2704668,2706524,19.50,18.81
"112年","東湖",2749827,2822946,18.76,18.62
"112年","南港軟體園區",2016514,1912213,21.38,22.27
"112年","南港展覽館BR",5509887,4438655,28.22,41.45
"112年","小碧潭",1198226,1245403,16.53,17.07
"112年","新店",4454686,3956349,16.54,16.34
"112年","新店區公所",4075683,4203652,15.61,13.96
"112年","七張",5139840,5196189,17.51,18.10
"112年","大坪林",6667679,6419750,18.54,20.51
"112年","景美",5444989,5455758,17.19,16.73
"112年","萬隆",3407374,3307874,15.72,15.91
"112年","公館",9277247,8921839,19.99,19.12
"112年","台電大樓",5406010,5351862,17.23,16.76
"112年","古亭",10291992,10246890,17.65,17.44
"112年","中正紀念堂",8958034,8801972,32.26,32.47
"112年","小南門",3068350,3108043,24.01,25.66
"112年","頂溪",11218427,11511237,16.02,15.45
"112年","永安市場",8137097,8378140,15.91,16.01
"112年","景安",8311119,6862739,15.32,14.76
"112年","南勢角",6712937,6486329,15.41,15.06
"112年","台大醫院",6832161,7089321,20.91,21.58
"112年","台北車站BL",20074682,17419759,29.12,31.56
"112年","台北車站R",29344627,31120887,34.90,33.53
"112年","中山R",12988688,13435623,24.04,23.73
"112年","雙連",6913658,7315430,26.37,26.27
"112年","民權西路R",4347666,4638963,18.83,18.75
"112年","圓山",9346805,9546668,23.42,22.12
"112年","劍潭",9621644,9588649,30.72,31.50
"112年","士林",9459588,9363547,22.23,23.17
"112年","芝山",7680774,7735591,17.81,17.94
"112年","明德",4118922,4021662,17.45,17.39
"112年","石牌",9528210,9722166,17.38,17.12
"112年","唭哩岸",2451151,2298956,14.38,14.33
"112年","奇岩",2928700,2591674,16.50,17.06
"112年","北投",6059939,6412599,19.44,19.23
"112年","新北投",2097113,1975281,37.56,37.49
"112年","復興崗",1293839,1298505,21.04,21.72
"112年","忠義",993786,995316,14.94,14.79
"112年","關渡",4116517,4220321,16.74,16.34
"112年","竹圍",3074609,3210298,15.51,15.80
"112年","紅樹林",4049863,4551245,19.61,22.22
"112年","淡水",12444935,11365105,24.64,24.24
"112年","頂埔",3115818,2960259,20.56,19.90
"112年","永寧",4386203,4419003,23.19,22.06
"112年","土城",2779663,2727494,21.99,21.78
"112年","海山",7316501,7426495,17.83,17.67
"112年","亞東醫院",8046337,7335424,17.18,17.29
"112年","府中",10086699,9069066,20.93,21.74
"112年","板橋",13314080,14460554,24.44,23.36
"112年","新埔",12593570,12200573,16.77,15.96
"112年","江子翠",8784061,9022489,19.54,19.61
"112年","龍山寺",9627095,9410448,29.35,31.30
"112年","西門",23013237,23484600,35.78,37.39
"112年","善導寺",7275608,7444765,26.16,25.42
"112年","忠孝新生BL",9459123,9335606,25.47,26.03
"112年","忠孝復興BL",13459159,12747869,27.32,24.14
"112年","忠孝敦化",10901276,11434484,18.94,20.61
"112年","國父紀念館",7347853,7777943,33.81,34.00
"112年","市政府",21160755,21790831,22.42,22.72
"112年","永春",6581008,6621914,17.62,17.20
"112年","後山埤",5385507,5400978,19.32,19.65
"112年","昆陽",4473532,4519508,15.42,14.23
"112年","南港",7378123,7679861,29.83,30.28
"112年","南港展覽館BL",4704123,5184035,19.56,12.36
"112年","象山",4447004,4207392,20.34,21.59
"112年","台北101/世貿",11023866,11141555,39.59,38.61
"112年","信義安和",6073189,6350591,20.20,19.60
"112年","大安R",3045485,3149317,19.93,21.87
"112年","大安森林公園",3353417,3165226,26.66,25.74
"112年","北門",4813510,4788911,44.33,42.93
"112年","中山G",3232464,3164251,34.99,37.69
"112年","松江南京G",2145151,1425111,25.70,26.37
"112年","南京復興G",8421378,9092053,21.60,21.51
"112年","台北小巨蛋",7058289,7364609,19.35,19.27
"112年","南京三民",7470890,7687414,19.80,19.05
"112年","松山",8371373,8085802,33.11,31.25
"112年","輔大",3436602,3662668,12.21,11.87
"112年","新莊",3612335,3699271,19.49,18.30
"112年","頭前庄",1120100,1504528,10.61,18.20
"112年","先嗇宮",1556365,1518009,16.88,17.32
"112年","三重",2681101,2681950,28.46,27.73
"112年","菜寮",3346367,3301695,15.69,14.79
"112年","台北橋",3456079,3549626,21.22,21.07
"112年","大橋頭",4582147,4111488,20.32,22.08
"112年","民權西路O",3164091,2718401,21.66,22.24
"112年","中山國小",5655164,5650230,21.71,21.43
"112年","行天宮",9029214,9193623,23.10,22.62
"112年","松江南京O",9372877,10504786,21.33,21.68
"112年","忠孝新生O",2168334,2232875,21.11,22.36
"112年","東門",8323679,8475710,31.91,31.55
"112年","蘆洲",4826746,4435958,17.91,17.87
"112年","三民高中",3911567,4005682,15.24,15.51
"112年","徐匯中學",4028965,4215290,16.95,16.81
"112年","三和國中",4134730,3994427,17.65,17.68
"112年","三重國小",3877470,3933337,16.48,16.17
"112年","迴龍",3732196,3507697,19.27,19.01
